,__type,ReleaseID,Date,FileDate,D0,D1,D2,D3,D4,None,Entidad
21,DroughtMonitorSite.code.NadmData,204,2019-10-31,20191031,31.53,44.75,6.7,0.0,0.0,17.02,Durango
22,DroughtMonitorSite.code.NadmData,203,2019-09-30,20190930,30.25,35.25,21.43,0.0,0.0,13.07,Durango
23,DroughtMonitorSite.code.NadmData,202,2019-08-31,20190831,35.03,37.85,23.73,0.0,0.0,3.39,Durango
24,DroughtMonitorSite.code.NadmData,201,2019-07-31,20190731,23.48,62.96,8.21,0.0,0.0,5.35,Durango
25,DroughtMonitorSite.code.NadmData,200,2019-06-30,20190630,64.32,28.24,0.0,0.0,0.0,7.44,Durango
26,DroughtMonitorSite.code.NadmData,199,2019-05-31,20190531,69.04,25.78,0.0,0.0,0.0,5.19,Durango
27,DroughtMonitorSite.code.NadmData,198,2019-04-30,20190430,69.61,25.1,0.0,0.0,0.0,5.3,Durango
28,DroughtMonitorSite.code.NadmData,197,2019-03-31,20190331,64.5,9.49,0.0,0.0,0.0,26.01,Durango
29,DroughtMonitorSite.code.NadmData,196,2019-02-28,20190228,39.58,6.39,0.0,0.0,0.0,54.04,Durango
30,DroughtMonitorSite.code.NadmData,195,2019-01-31,20190131,11.0,0.0,0.0,0.0,0.0,89.0,Durango
31,DroughtMonitorSite.code.NadmData,194,2018-12-31,20181231,0.2,0.0,0.0,0.0,0.0,99.8,Durango
32,DroughtMonitorSite.code.NadmData,193,2018-11-30,20181130,0.0,0.0,0.0,0.0,0.0,100.0,Durango
33,DroughtMonitorSite.code.NadmData,192,2018-10-31,20181031,0.0,0.0,0.0,0.0,0.0,100.0,Durango
34,DroughtMonitorSite.code.NadmData,191,2018-09-30,20180930,10.97,0.0,0.0,0.0,0.0,89.03,Durango
35,DroughtMonitorSite.code.NadmData,190,2018-08-31,20180831,46.85,48.26,0.0,0.0,0.0,4.9,Durango
36,DroughtMonitorSite.code.NadmData,189,2018-07-31,20180731,61.83,12.44,0.0,0.0,0.0,25.73,Durango
37,DroughtMonitorSite.code.NadmData,188,2018-06-30,20180630,51.87,12.44,0.0,0.0,0.0,35.69,Durango
38,DroughtMonitorSite.code.NadmData,187,2018-05-31,20180531,22.12,18.17,15.05,0.0,0.0,44.66,Durango
39,DroughtMonitorSite.code.NadmData,186,2018-04-30,20180430,21.97,18.33,15.05,0.0,0.0,44.66,Durango
40,DroughtMonitorSite.code.NadmData,185,2018-03-31,20180331,20.01,22.81,0.92,0.0,0.0,56.25,Durango
41,DroughtMonitorSite.code.NadmData,184,2018-02-28,20180228,21.31,21.8,0.65,0.0,0.0,56.25,Durango
42,DroughtMonitorSite.code.NadmData,183,2018-01-31,20180131,19.93,14.73,0.32,0.0,0.0,65.03,Durango
43,DroughtMonitorSite.code.NadmData,182,2017-12-31,20171231,23.58,3.32,0.0,0.0,0.0,73.1,Durango
44,DroughtMonitorSite.code.NadmData,181,2017-11-30,20171130,25.12,3.52,0.0,0.0,0.0,71.35,Durango
45,DroughtMonitorSite.code.NadmData,180,2017-10-31,20171031,17.6,0.72,0.0,0.0,0.0,81.68,Durango
46,DroughtMonitorSite.code.NadmData,179,2017-09-30,20170930,23.78,0.96,0.0,0.0,0.0,75.26,Durango
47,DroughtMonitorSite.code.NadmData,178,2017-08-31,20170831,10.35,0.0,0.0,0.0,0.0,89.65,Durango
48,DroughtMonitorSite.code.NadmData,177,2017-07-31,20170731,72.05,8.07,0.0,0.0,0.0,19.88,Durango
49,DroughtMonitorSite.code.NadmData,176,2017-06-30,20170630,70.99,19.23,0.0,0.0,0.0,9.78,Durango
50,DroughtMonitorSite.code.NadmData,175,2017-05-31,20170531,15.36,0.0,0.0,0.0,0.0,84.64,Durango
51,DroughtMonitorSite.code.NadmData,174,2017-04-30,20170430,7.42,0.0,0.0,0.0,0.0,92.58,Durango
52,DroughtMonitorSite.code.NadmData,173,2017-03-31,20170331,13.21,0.0,0.0,0.0,0.0,86.79,Durango
53,DroughtMonitorSite.code.NadmData,172,2017-02-28,20170228,13.18,0.0,0.0,0.0,0.0,86.82,Durango
54,DroughtMonitorSite.code.NadmData,171,2017-01-31,20170131,10.59,0.0,0.0,0.0,0.0,89.41,Durango
55,DroughtMonitorSite.code.NadmData,170,2016-12-31,20161231,13.6,0.0,0.0,0.0,0.0,86.4,Durango
56,DroughtMonitorSite.code.NadmData,169,2016-11-30,20161130,5.96,0.0,0.0,0.0,0.0,94.04,Durango
57,DroughtMonitorSite.code.NadmData,168,2016-10-31,20161031,0.0,0.0,0.0,0.0,0.0,100.0,Durango
58,DroughtMonitorSite.code.NadmData,167,2016-09-30,20160930,0.0,0.0,0.0,0.0,0.0,100.0,Durango
59,DroughtMonitorSite.code.NadmData,166,2016-08-31,20160831,1.87,0.0,0.0,0.0,0.0,98.13,Durango
60,DroughtMonitorSite.code.NadmData,165,2016-07-31,20160731,53.65,9.23,0.0,0.0,0.0,37.11,Durango
61,DroughtMonitorSite.code.NadmData,164,2016-06-30,20160630,66.19,6.93,0.0,0.0,0.0,26.88,Durango
62,DroughtMonitorSite.code.NadmData,163,2016-05-31,20160531,26.33,1.92,0.0,0.0,0.0,71.76,Durango
63,DroughtMonitorSite.code.NadmData,162,2016-04-30,20160430,21.28,2.26,0.0,0.0,0.0,76.46,Durango
64,DroughtMonitorSite.code.NadmData,161,2016-03-31,20160331,35.24,7.76,0.0,0.0,0.0,57.0,Durango
65,DroughtMonitorSite.code.NadmData,160,2016-02-29,20160229,48.0,6.41,0.0,0.0,0.0,45.59,Durango
66,DroughtMonitorSite.code.NadmData,159,2016-01-31,20160131,43.83,1.2,0.0,0.0,0.0,54.97,Durango
67,DroughtMonitorSite.code.NadmData,158,2015-12-31,20151231,29.87,0.89,0.0,0.0,0.0,69.24,Durango
68,DroughtMonitorSite.code.NadmData,157,2015-11-30,20151130,33.91,5.07,0.0,0.0,0.0,61.02,Durango
69,DroughtMonitorSite.code.NadmData,156,2015-10-31,20151031,20.38,0.0,0.0,0.0,0.0,79.62,Durango
70,DroughtMonitorSite.code.NadmData,155,2015-09-30,20150930,44.03,0.0,0.0,0.0,0.0,55.97,Durango
71,DroughtMonitorSite.code.NadmData,154,2015-08-31,20150831,24.79,0.0,0.0,0.0,0.0,75.21,Durango
72,DroughtMonitorSite.code.NadmData,153,2015-07-31,20150731,7.42,0.0,0.0,0.0,0.0,92.58,Durango
73,DroughtMonitorSite.code.NadmData,152,2015-06-30,20150630,0.98,0.0,0.0,0.0,0.0,99.02,Durango
74,DroughtMonitorSite.code.NadmData,151,2015-05-31,20150531,0.0,0.0,0.0,0.0,0.0,100.0,Durango
75,DroughtMonitorSite.code.NadmData,150,2015-04-30,20150430,0.0,0.0,0.0,0.0,0.0,100.0,Durango
76,DroughtMonitorSite.code.NadmData,149,2015-03-31,20150331,3.23,0.0,0.0,0.0,0.0,96.77,Durango
77,DroughtMonitorSite.code.NadmData,148,2015-02-28,20150228,6.98,0.0,0.0,0.0,0.0,93.02,Durango
78,DroughtMonitorSite.code.NadmData,147,2015-01-31,20150131,15.97,0.0,0.0,0.0,0.0,84.03,Durango
79,DroughtMonitorSite.code.NadmData,146,2014-12-31,20141231,16.37,0.86,0.0,0.0,0.0,82.77,Durango
80,DroughtMonitorSite.code.NadmData,145,2014-11-30,20141130,14.4,0.86,0.0,0.0,0.0,84.74,Durango
81,DroughtMonitorSite.code.NadmData,144,2014-10-31,20141031,14.08,0.0,0.0,0.0,0.0,85.92,Durango
82,DroughtMonitorSite.code.NadmData,143,2014-09-30,20140930,10.87,3.75,0.0,0.0,0.0,85.38,Durango
83,DroughtMonitorSite.code.NadmData,142,2014-08-31,20140831,30.72,0.0,0.0,0.0,0.0,69.28,Durango
84,DroughtMonitorSite.code.NadmData,141,2014-07-31,20140731,54.91,0.0,0.0,0.0,0.0,45.09,Durango
85,DroughtMonitorSite.code.NadmData,140,2014-06-30,20140630,58.41,0.0,0.0,0.0,0.0,41.59,Durango
86,DroughtMonitorSite.code.NadmData,139,2014-05-31,20140531,66.74,0.0,0.0,0.0,0.0,33.26,Durango
87,DroughtMonitorSite.code.NadmData,138,2014-04-30,20140430,37.64,0.0,0.0,0.0,0.0,62.36,Durango
88,DroughtMonitorSite.code.NadmData,137,2014-03-31,20140331,9.77,0.0,0.0,0.0,0.0,90.23,Durango
89,DroughtMonitorSite.code.NadmData,136,2014-02-28,20140228,0.01,0.0,0.0,0.0,0.0,99.99,Durango
90,DroughtMonitorSite.code.NadmData,135,2014-01-31,20140131,0.6,0.0,0.0,0.0,0.0,99.4,Durango
91,DroughtMonitorSite.code.NadmData,134,2013-12-31,20131231,4.39,0.0,0.0,0.0,0.0,95.61,Durango
92,DroughtMonitorSite.code.NadmData,133,2013-11-30,20131130,7.37,0.0,0.0,0.0,0.0,92.63,Durango
93,DroughtMonitorSite.code.NadmData,132,2013-10-31,20131031,26.07,6.29,0.0,0.0,0.0,67.64,Durango
94,DroughtMonitorSite.code.NadmData,131,2013-09-30,20130930,24.14,6.3,0.0,0.0,0.0,69.56,Durango
95,DroughtMonitorSite.code.NadmData,130,2013-08-31,20130831,57.07,13.4,1.44,0.0,0.0,28.09,Durango
96,DroughtMonitorSite.code.NadmData,129,2013-07-31,20130731,54.47,20.95,4.02,0.0,0.0,20.56,Durango
97,DroughtMonitorSite.code.NadmData,128,2013-06-30,20130630,40.25,45.48,12.4,0.0,0.0,1.87,Durango
98,DroughtMonitorSite.code.NadmData,127,2013-05-31,20130531,44.28,52.21,0.0,0.0,0.0,3.51,Durango
99,DroughtMonitorSite.code.NadmData,126,2013-04-30,20130430,62.67,25.39,0.0,0.0,0.0,11.95,Durango
100,DroughtMonitorSite.code.NadmData,125,2013-03-31,20130331,35.78,7.59,0.0,0.0,0.0,56.63,Durango
101,DroughtMonitorSite.code.NadmData,124,2013-02-28,20130228,29.92,13.45,0.0,0.0,0.0,56.63,Durango
102,DroughtMonitorSite.code.NadmData,123,2013-01-31,20130131,27.67,2.48,0.0,0.0,0.0,69.85,Durango
103,DroughtMonitorSite.code.NadmData,122,2012-12-31,20121231,18.6,2.48,0.0,0.0,0.0,78.91,Durango
104,DroughtMonitorSite.code.NadmData,121,2012-11-30,20121130,25.95,1.39,0.0,0.0,0.0,72.66,Durango
105,DroughtMonitorSite.code.NadmData,120,2012-10-31,20121031,34.11,7.1,4.29,0.0,0.0,54.5,Durango
106,DroughtMonitorSite.code.NadmData,119,2012-09-30,20120930,37.91,13.64,4.79,0.08,0.0,43.58,Durango
107,DroughtMonitorSite.code.NadmData,118,2012-08-31,20120831,22.89,27.41,6.7,5.4,0.0,37.61,Durango
108,DroughtMonitorSite.code.NadmData,117,2012-07-31,20120731,16.42,35.59,23.31,3.97,0.0,20.71,Durango
109,DroughtMonitorSite.code.NadmData,116,2012-06-30,20120630,5.4,29.54,33.37,31.55,0.0,0.14,Durango
110,DroughtMonitorSite.code.NadmData,115,2012-05-31,20120531,0.0,27.95,58.08,13.97,0.0,0.0,Durango
111,DroughtMonitorSite.code.NadmData,114,2012-04-30,20120430,0.0,0.0,62.95,37.05,0.0,0.0,Durango
112,DroughtMonitorSite.code.NadmData,113,2012-03-31,20120331,0.0,0.0,54.88,45.12,0.0,0.0,Durango
113,DroughtMonitorSite.code.NadmData,112,2012-02-29,20120229,0.08,5.37,16.99,69.47,8.08,0.0,Durango
114,DroughtMonitorSite.code.NadmData,111,2012-01-31,20120131,0.0,5.5,15.22,64.96,14.32,0.0,Durango
115,DroughtMonitorSite.code.NadmData,110,2011-12-31,20111231,0.31,5.87,6.54,68.67,18.61,0.0,Durango
116,DroughtMonitorSite.code.NadmData,109,2011-11-30,20111130,0.28,1.84,23.79,57.22,16.86,0.0,Durango
117,DroughtMonitorSite.code.NadmData,108,2011-10-31,20111031,0.33,1.82,40.58,35.89,21.38,0.0,Durango
118,DroughtMonitorSite.code.NadmData,107,2011-09-30,20110930,6.38,12.07,66.94,13.55,0.92,0.15,Durango
119,DroughtMonitorSite.code.NadmData,106,2011-08-31,20110831,0.0,2.83,36.39,60.78,0.0,0.0,Durango
120,DroughtMonitorSite.code.NadmData,105,2011-07-31,20110731,0.0,0.18,43.39,43.86,12.58,0.0,Durango
121,DroughtMonitorSite.code.NadmData,104,2011-06-30,20110630,0.0,0.0,0.0,87.1,12.9,0.0,Durango
122,DroughtMonitorSite.code.NadmData,103,2011-05-31,20110531,0.0,0.0,15.28,84.72,0.0,0.0,Durango
123,DroughtMonitorSite.code.NadmData,102,2011-04-30,20110430,0.0,0.0,15.63,84.37,0.0,0.0,Durango
124,DroughtMonitorSite.code.NadmData,101,2011-03-31,20110331,0.86,54.57,44.57,0.0,0.0,0.0,Durango
125,DroughtMonitorSite.code.NadmData,100,2011-02-28,20110228,14.85,0.0,0.0,0.0,0.0,85.15,Durango
126,DroughtMonitorSite.code.NadmData,99,2011-01-31,20110131,6.8,0.0,0.0,0.0,0.0,93.2,Durango
127,DroughtMonitorSite.code.NadmData,98,2010-12-31,20101231,7.74,0.0,0.0,0.0,0.0,92.26,Durango
128,DroughtMonitorSite.code.NadmData,97,2010-11-30,20101130,7.72,0.0,0.0,0.0,0.0,92.28,Durango
129,DroughtMonitorSite.code.NadmData,96,2010-10-31,20101031,6.55,0.0,0.0,0.0,0.0,93.45,Durango
130,DroughtMonitorSite.code.NadmData,95,2010-09-30,20100930,0.15,0.0,0.0,0.0,0.0,99.85,Durango
131,DroughtMonitorSite.code.NadmData,94,2010-08-31,20100831,0.0,0.0,0.0,0.0,0.0,100.0,Durango
132,DroughtMonitorSite.code.NadmData,93,2010-07-31,20100731,0.0,0.0,0.0,0.0,0.0,100.0,Durango
133,DroughtMonitorSite.code.NadmData,92,2010-06-30,20100630,2.85,0.0,0.0,0.0,0.0,97.15,Durango
134,DroughtMonitorSite.code.NadmData,91,2010-05-31,20100531,3.19,0.0,0.0,0.0,0.0,96.81,Durango
135,DroughtMonitorSite.code.NadmData,90,2010-04-30,20100430,0.0,0.0,0.0,0.0,0.0,100.0,Durango
136,DroughtMonitorSite.code.NadmData,89,2010-03-31,20100331,0.0,0.0,0.0,0.0,0.0,100.0,Durango
137,DroughtMonitorSite.code.NadmData,88,2010-02-28,20100228,3.48,0.0,0.0,0.0,0.0,96.52,Durango
138,DroughtMonitorSite.code.NadmData,87,2010-01-31,20100131,8.73,2.81,0.0,0.0,0.0,88.45,Durango
139,DroughtMonitorSite.code.NadmData,86,2009-12-31,20091231,4.93,2.81,0.0,0.0,0.0,92.25,Durango
140,DroughtMonitorSite.code.NadmData,85,2009-11-30,20091130,3.71,2.82,0.0,0.0,0.0,93.46,Durango
141,DroughtMonitorSite.code.NadmData,84,2009-10-31,20091031,3.51,5.63,0.0,0.0,0.0,90.86,Durango
142,DroughtMonitorSite.code.NadmData,83,2009-09-30,20090930,5.46,14.1,0.0,0.0,0.0,80.44,Durango
143,DroughtMonitorSite.code.NadmData,82,2009-08-31,20090831,19.48,10.31,0.0,0.0,0.0,70.22,Durango
144,DroughtMonitorSite.code.NadmData,81,2009-07-31,20090731,6.97,0.0,0.0,0.0,0.0,93.03,Durango
145,DroughtMonitorSite.code.NadmData,80,2009-06-30,20090630,7.25,0.0,0.0,0.0,0.0,92.75,Durango
146,DroughtMonitorSite.code.NadmData,79,2009-05-31,20090531,6.56,0.0,0.0,0.0,0.0,93.44,Durango
147,DroughtMonitorSite.code.NadmData,78,2009-04-30,20090430,5.19,0.0,0.0,0.0,0.0,94.81,Durango
148,DroughtMonitorSite.code.NadmData,77,2009-03-31,20090331,2.57,0.0,0.0,0.0,0.0,97.43,Durango
149,DroughtMonitorSite.code.NadmData,76,2009-02-28,20090228,0.6,0.0,0.0,0.0,0.0,99.4,Durango
150,DroughtMonitorSite.code.NadmData,75,2009-01-31,20090131,0.14,0.0,0.0,0.0,0.0,99.86,Durango
151,DroughtMonitorSite.code.NadmData,74,2008-12-31,20081231,0.24,0.0,0.0,0.0,0.0,99.76,Durango
152,DroughtMonitorSite.code.NadmData,73,2008-11-30,20081130,0.14,0.0,0.0,0.0,0.0,99.86,Durango
153,DroughtMonitorSite.code.NadmData,72,2008-10-31,20081031,0.17,0.0,0.0,0.0,0.0,99.83,Durango
154,DroughtMonitorSite.code.NadmData,71,2008-09-30,20080930,0.01,0.0,0.0,0.0,0.0,99.99,Durango
155,DroughtMonitorSite.code.NadmData,70,2008-08-31,20080831,8.69,0.3,0.0,0.0,0.0,91.01,Durango
156,DroughtMonitorSite.code.NadmData,69,2008-07-31,20080731,25.16,20.88,47.61,0.0,0.0,6.35,Durango
157,DroughtMonitorSite.code.NadmData,68,2008-06-30,20080630,0.0,9.94,27.05,36.92,26.09,0.0,Durango
158,DroughtMonitorSite.code.NadmData,67,2008-05-31,20080531,11.88,12.34,46.55,29.23,0.0,0.0,Durango
159,DroughtMonitorSite.code.NadmData,66,2008-04-30,20080430,10.9,26.15,62.95,0.0,0.0,0.0,Durango
160,DroughtMonitorSite.code.NadmData,65,2008-03-31,20080331,14.98,47.65,37.37,0.0,0.0,0.0,Durango
161,DroughtMonitorSite.code.NadmData,64,2008-02-29,20080229,20.77,75.08,4.14,0.0,0.0,0.0,Durango
162,DroughtMonitorSite.code.NadmData,63,2008-01-31,20080131,34.37,53.94,11.69,0.0,0.0,0.0,Durango
163,DroughtMonitorSite.code.NadmData,62,2007-12-31,20071231,33.44,52.97,13.27,0.0,0.0,0.32,Durango
164,DroughtMonitorSite.code.NadmData,61,2007-11-30,20071130,45.0,36.98,15.62,0.0,0.0,2.4,Durango
165,DroughtMonitorSite.code.NadmData,60,2007-10-31,20071031,40.03,38.38,20.83,0.0,0.0,0.76,Durango
166,DroughtMonitorSite.code.NadmData,59,2007-09-30,20070930,60.15,13.95,0.0,0.0,0.0,25.9,Durango
167,DroughtMonitorSite.code.NadmData,58,2007-08-31,20070831,12.49,6.78,0.0,0.0,0.0,80.73,Durango
168,DroughtMonitorSite.code.NadmData,57,2007-07-31,20070731,37.02,3.86,1.83,0.0,0.0,57.29,Durango
169,DroughtMonitorSite.code.NadmData,56,2007-06-30,20070630,55.66,25.8,0.46,0.0,0.0,18.08,Durango
170,DroughtMonitorSite.code.NadmData,55,2007-05-31,20070531,35.78,61.66,1.14,0.0,0.0,1.42,Durango
171,DroughtMonitorSite.code.NadmData,54,2007-04-30,20070430,2.49,51.0,37.86,7.55,0.0,1.09,Durango
172,DroughtMonitorSite.code.NadmData,53,2007-03-31,20070331,35.98,8.16,3.08,0.0,0.0,52.78,Durango
173,DroughtMonitorSite.code.NadmData,52,2007-02-28,20070228,24.81,11.5,6.91,0.0,0.0,56.78,Durango
174,DroughtMonitorSite.code.NadmData,51,2007-01-31,20070131,4.03,2.39,0.0,0.0,0.0,93.59,Durango
175,DroughtMonitorSite.code.NadmData,50,2006-12-31,20061231,14.24,1.67,0.0,0.0,0.0,84.09,Durango
176,DroughtMonitorSite.code.NadmData,49,2006-11-30,20061130,7.36,0.0,0.0,0.0,0.0,92.64,Durango
177,DroughtMonitorSite.code.NadmData,48,2006-10-31,20061031,1.14,0.38,0.11,0.0,0.0,98.37,Durango
178,DroughtMonitorSite.code.NadmData,47,2006-09-30,20060930,12.16,13.82,12.63,0.0,0.0,61.4,Durango
179,DroughtMonitorSite.code.NadmData,46,2006-08-31,20060831,84.18,11.48,4.33,0.0,0.0,0.0,Durango
180,DroughtMonitorSite.code.NadmData,45,2006-07-31,20060731,0.0,64.09,34.55,1.36,0.0,0.0,Durango
181,DroughtMonitorSite.code.NadmData,44,2006-06-30,20060630,0.0,9.73,37.13,49.42,3.72,0.0,Durango
182,DroughtMonitorSite.code.NadmData,43,2006-05-31,20060531,5.61,23.85,52.17,14.11,4.26,0.0,Durango
183,DroughtMonitorSite.code.NadmData,42,2006-04-30,20060430,0.0,3.3,35.08,61.62,0.0,0.0,Durango
184,DroughtMonitorSite.code.NadmData,41,2006-03-31,20060331,0.03,51.96,41.42,6.59,0.0,0.0,Durango
185,DroughtMonitorSite.code.NadmData,40,2006-02-28,20060228,0.91,76.42,22.67,0.0,0.0,0.0,Durango
186,DroughtMonitorSite.code.NadmData,39,2006-01-31,20060131,71.22,28.78,0.0,0.0,0.0,0.0,Durango
187,DroughtMonitorSite.code.NadmData,38,2005-12-31,20051231,96.57,3.43,0.0,0.0,0.0,0.0,Durango
188,DroughtMonitorSite.code.NadmData,37,2005-11-30,20051130,9.09,0.0,0.0,0.0,0.0,90.91,Durango
189,DroughtMonitorSite.code.NadmData,36,2005-10-31,20051031,13.27,0.0,0.0,0.0,0.0,86.73,Durango
190,DroughtMonitorSite.code.NadmData,35,2005-09-30,20050930,19.77,0.0,0.0,0.0,0.0,80.23,Durango
191,DroughtMonitorSite.code.NadmData,34,2005-08-31,20050831,22.08,0.0,0.0,0.0,0.0,77.92,Durango
192,DroughtMonitorSite.code.NadmData,33,2005-07-31,20050731,12.03,1.05,0.0,0.0,0.0,86.92,Durango
193,DroughtMonitorSite.code.NadmData,32,2005-06-30,20050630,0.0,0.0,0.0,0.0,0.0,100.0,Durango
194,DroughtMonitorSite.code.NadmData,31,2005-05-31,20050531,0.0,0.0,0.0,0.0,0.0,100.0,Durango
195,DroughtMonitorSite.code.NadmData,30,2005-04-30,20050430,0.0,0.0,0.0,0.0,0.0,100.0,Durango
196,DroughtMonitorSite.code.NadmData,29,2005-03-31,20050331,0.0,0.0,0.0,0.0,0.0,100.0,Durango
197,DroughtMonitorSite.code.NadmData,28,2005-02-28,20050228,0.0,0.0,0.0,0.0,0.0,100.0,Durango
198,DroughtMonitorSite.code.NadmData,27,2005-01-31,20050131,3.04,0.0,0.0,0.0,0.0,96.96,Durango
199,DroughtMonitorSite.code.NadmData,26,2004-12-31,20041231,0.0,0.0,0.0,0.0,0.0,100.0,Durango
200,DroughtMonitorSite.code.NadmData,25,2004-11-30,20041130,0.0,0.0,0.0,0.0,0.0,100.0,Durango
201,DroughtMonitorSite.code.NadmData,24,2004-10-31,20041031,0.0,0.0,0.0,0.0,0.0,100.0,Durango
202,DroughtMonitorSite.code.NadmData,23,2004-09-30,20040930,2.68,0.0,0.0,0.0,0.0,97.32,Durango
203,DroughtMonitorSite.code.NadmData,22,2004-08-31,20040831,4.14,0.0,0.0,0.0,0.0,95.86,Durango
204,DroughtMonitorSite.code.NadmData,21,2004-07-31,20040731,1.15,0.0,0.0,0.0,0.0,98.85,Durango
205,DroughtMonitorSite.code.NadmData,20,2004-06-30,20040630,0.35,0.0,0.0,0.0,0.0,99.65,Durango
206,DroughtMonitorSite.code.NadmData,19,2004-05-31,20040531,0.84,0.0,0.0,0.0,0.0,99.16,Durango
207,DroughtMonitorSite.code.NadmData,18,2004-04-30,20040430,0.0,0.0,0.0,0.0,0.0,100.0,Durango
208,DroughtMonitorSite.code.NadmData,17,2004-03-31,20040331,0.2,0.0,0.0,0.0,0.0,99.8,Durango
209,DroughtMonitorSite.code.NadmData,16,2004-02-29,20040229,0.0,0.0,0.0,0.0,0.0,0.0,Durango
210,DroughtMonitorSite.code.NadmData,15,2004-01-31,20040131,3.36,0.0,0.0,0.0,0.0,96.64,Durango
211,DroughtMonitorSite.code.NadmData,14,2003-12-31,20031231,0.0,0.0,0.0,0.0,0.0,0.0,Durango
212,DroughtMonitorSite.code.NadmData,13,2003-11-30,20031130,0.0,0.0,0.0,0.0,0.0,100.0,Durango
213,DroughtMonitorSite.code.NadmData,12,2003-10-31,20031031,0.0,0.0,0.0,0.0,0.0,100.0,Durango
214,DroughtMonitorSite.code.NadmData,11,2003-09-30,20030930,3.47,0.0,0.0,0.0,0.0,96.53,Durango
215,DroughtMonitorSite.code.NadmData,10,2003-08-31,20030831,0.0,0.0,0.0,0.0,0.0,0.0,Durango
216,DroughtMonitorSite.code.NadmData,9,2003-07-31,20030731,31.09,14.56,2.48,0.0,0.0,51.86,Durango
217,DroughtMonitorSite.code.NadmData,8,2003-06-30,20030630,61.67,21.6,3.94,0.0,0.0,12.79,Durango
218,DroughtMonitorSite.code.NadmData,7,2003-05-31,20030531,74.46,21.91,3.63,0.0,0.0,0.0,Durango
219,DroughtMonitorSite.code.NadmData,6,2003-04-30,20030430,72.27,20.98,6.74,0.0,0.0,0.0,Durango
220,DroughtMonitorSite.code.NadmData,5,2003-03-31,20030331,64.84,24.4,4.33,0.0,0.0,6.44,Durango
221,DroughtMonitorSite.code.NadmData,4,2003-02-28,20030228,66.31,22.68,4.33,0.0,0.0,6.69,Durango
222,DroughtMonitorSite.code.NadmData,3,2003-01-31,20030131,57.32,31.66,4.33,0.0,0.0,6.69,Durango
223,DroughtMonitorSite.code.NadmData,2,2002-12-31,20021231,40.31,48.68,4.33,0.0,0.0,6.69,Durango
224,DroughtMonitorSite.code.NadmData,1,2002-11-30,20021130,40.31,48.68,4.33,0.0,0.0,6.69,Durango
0,DroughtMonitorSite.code.NadmData,225,2021-07-31,20210731,17.64,2.28,0.0,0.0,0.0,80.08,Guanajuato
1,DroughtMonitorSite.code.NadmData,224,2021-06-30,20210630,20.85,22.1,2.22,0.0,0.0,54.83,Guanajuato
2,DroughtMonitorSite.code.NadmData,223,2021-05-31,20210531,0.0,23.67,72.8,3.53,0.0,0.0,Guanajuato
3,DroughtMonitorSite.code.NadmData,222,2021-04-30,20210430,0.0,3.0,63.64,33.36,0.0,0.0,Guanajuato
4,DroughtMonitorSite.code.NadmData,221,2021-03-31,20210331,0.0,35.07,45.86,19.07,0.0,0.0,Guanajuato
5,DroughtMonitorSite.code.NadmData,220,2021-02-28,20210228,26.6,26.11,42.8,4.5,0.0,0.0,Guanajuato
6,DroughtMonitorSite.code.NadmData,219,2021-01-31,20210131,34.76,28.89,35.85,0.0,0.0,0.5,Guanajuato
7,DroughtMonitorSite.code.NadmData,218,2020-12-31,20201231,27.8,27.56,44.64,0.0,0.0,0.0,Guanajuato
8,DroughtMonitorSite.code.NadmData,217,2020-11-30,20201130,32.98,49.0,18.01,0.0,0.0,0.0,Guanajuato
9,DroughtMonitorSite.code.NadmData,216,2020-10-31,20201031,42.59,53.37,0.0,0.0,0.0,4.04,Guanajuato
10,DroughtMonitorSite.code.NadmData,215,2020-09-30,20200930,54.91,15.17,0.0,0.0,0.0,29.92,Guanajuato
11,DroughtMonitorSite.code.NadmData,214,2020-08-31,20200831,42.17,1.86,0.0,0.0,0.0,55.96,Guanajuato
12,DroughtMonitorSite.code.NadmData,213,2020-07-31,20200731,31.34,2.24,0.0,0.0,0.0,66.42,Guanajuato
13,DroughtMonitorSite.code.NadmData,212,2020-06-30,20200630,31.69,2.65,0.0,0.0,0.0,65.66,Guanajuato
14,DroughtMonitorSite.code.NadmData,211,2020-05-31,20200531,52.44,3.72,0.0,0.0,0.0,43.84,Guanajuato
15,DroughtMonitorSite.code.NadmData,210,2020-04-30,20200430,39.76,0.34,0.0,0.0,0.0,59.9,Guanajuato
16,DroughtMonitorSite.code.NadmData,209,2020-03-31,20200331,27.01,2.84,0.0,0.0,0.0,70.15,Guanajuato
17,DroughtMonitorSite.code.NadmData,208,2020-02-29,20200229,28.77,2.29,0.0,0.0,0.0,68.94,Guanajuato
18,DroughtMonitorSite.code.NadmData,207,2020-01-31,20200131,54.95,3.97,0.0,0.0,0.0,41.08,Guanajuato
19,DroughtMonitorSite.code.NadmData,206,2019-12-31,20191231,28.65,8.67,0.0,0.0,0.0,62.69,Guanajuato
20,DroughtMonitorSite.code.NadmData,205,2019-11-30,20191130,29.17,7.01,0.0,0.0,0.0,63.82,Guanajuato
21,DroughtMonitorSite.code.NadmData,204,2019-10-31,20191031,35.04,3.87,0.0,0.0,0.0,61.09,Guanajuato
22,DroughtMonitorSite.code.NadmData,203,2019-09-30,20190930,48.45,3.09,0.0,0.0,0.0,48.46,Guanajuato
